		skill_uuid	onet_soc_code	onet_element_id	skill_name	count
3220	154150	154150	51-4121.06	23241511	electric pipe threaders	1
3221	154160	154160	51-4121.06	46181703	hand shields	1
3222	154172	154172	51-4121.06	23251501	metal benders	1
3223	154211	154211	51-4121.06	23241629	slitters	4
3224	154232	154232	51-4121.06	23271406	welding guns	1
3225	154259	154259	51-4121.07	40101831	heating coils	2
3226	154260	154260	51-4121.07	24101630	jibs	4
3227	154282	154282	51-4121.07	23271711	torch tips	1
3228	154296	154296	51-4121.07	43232605	value analysis	159
3229	154365	154365	51-4191.00	23281603	atmosphere furnaces	1
3230	154385	154385	51-4191.00	46181504	kevlar gloves	1
3231	154389	154389	51-4191.00	22101801	order pickers	101
3232	154433	154433	51-4192.00	27112303	scribes	15
3233	154475	154475	51-4194.00	27112704	cutter grinders	9
3234	154482	154482	51-4194.00	27112704	drill grinders	12
3235	154551	154551	51-5112.00	45101704	cutting equipment	125
3236	154562	154562	51-5112.00	24101604	electric lifts	121
3237	154566	154566	51-5112.00	45101510	flexographic presses	4
3238	154567	154567	51-5112.00	45101701	folding equipment	2
3239	154605	154605	51-5112.00	45101902	platemaking equipment	1
3240	154619	154619	51-5112.00	45101506	screen printing presses	1
3241	154622	154622	51-5112.00	24102106	shrink wrap machines	7
3242	154625	154625	51-5112.00	24101606	stackers	15
3243	154634	154634	51-5112.00	45101502	web presses	12
3244	154650	154650	51-5112.00	43232108	job scheduling software	2
3245	154651	154651	51-5112.00	43231507	job tracking software	3
3246	154678	154678	51-5113.00	45101802	die cutting equipment	3
3247	154705	154705	51-5113.00	45101804	saddle stitchers	1
3248	154706	154706	51-5113.00	45101801	scoring machines	2
3249	154718	154718	51-5113.00	43231510	label printing software	1
3250	154731	154731	51-6011.00	47111601	clothing presses	6
3251	154776	154776	51-6021.00	27111807	guides	1618
3252	154784	154784	51-6021.00	41111604	measuring gauges	11
3253	154801	154801	51-6031.00	53141606	bobbins	2
3254	154826	154826	51-6031.00	23121614	single needle sewing machines	1
3255	154827	154827	51-6031.00	53141606	spindles	28
3256	154918	154918	51-6051.00	23121501	embroidery machines	6
3257	154951	154951	51-6052.00	23121614	computerized sewing machines	2
3258	155018	155018	51-6062.00	23121611	die cutting machines	1
3259	155049	155049	51-6063.00	23121506	circular knitting machines	2
3260	155090	155090	51-6063.00	23121506	warp knitting machines	2
3261	155123	155123	51-6064.00	23121503	turret rewinders	2
3262	155138	155138	51-6091.00	41111623	die gauges	1
3263	155152	155152	51-6091.00	40101805	industrial ovens	17
3264	155154	155154	51-6091.00	41111601	laser micrometers	5
3265	155156	155156	51-6091.00	24111809	material hoppers	1
3266	155163	155163	51-6091.00	24102106	shrink wrappers	7
3267	155299	155299	51-7011.00	23101533	cold presses	2
3268	155460	155460	51-7021.00	27112737	orbital sanders	1
3269	155504	155504	51-7031.00	41111604	metal rulers	1
3270	155532	155532	51-7031.00	23101513	vertical mills	34
3271	155541	155541	51-7031.00	43232604	siemens nx	31
3272	155543	155543	51-7032.00	23242302	automatic lathes	2
3273	155690	155690	51-8011.00	26131803	automatic control systems	1
3274	155721	155721	51-8011.00	47101519	water softeners	19
3275	155731	155731	51-8012.00	39121108	panelboards	11
3276	155757	155757	51-8013.00	47131907	absorbers	14148
3277	155769	155769	51-8013.00	24101722	chain conveyors	14
3278	155772	155772	51-8013.00	26101503	combustion engines	206
3279	155773	155773	51-8013.00	26101506	combustion turbines	7
3280	155774	155774	51-8013.00	40101704	condensers	146
3281	155776	155776	51-8013.00	26131801	control boards	12
3282	155779	155779	51-8013.00	26111601	diesel driven generators	2
3283	155781	155781	51-8013.00	41111907	digital readouts	4
3284	155784	155784	51-8013.00	60104902	excitation systems	9
3285	155788	155788	51-8013.00	41112516	flow transmitters	5
3286	155795	155795	51-8013.00	40101806	heat pumps	675
3287	155800	155800	51-8013.00	39122213	limit switches	48
3288	155803	155803	51-8013.00	40161504	oil filters	75
3289	155805	155805	51-8013.00	41112506	orifice plates	2
3290	155806	155806	51-8013.00	26131801	panel boards	74
3291	155809	155809	51-8013.00	41112410	pressure transmitters	26
3292	155813	155813	51-8013.00	26131604	screens	5282
3293	155814	155814	51-8013.00	24101730	screw conveyors	14
3294	155822	155822	51-8013.00	26101505	steam distribution systems	2
3295	155827	155827	51-8013.00	41112105	temperature transmitters	4
3296	155839	155839	51-8013.00	47101514	water treatment equipment	35
3297	155845	155845	51-8013.00	43232608	emerson ovation	4
3298	155908	155908	51-8021.00	40151501	pneumatic pumps	1
3299	155960	155960	51-8031.00	47101521	backwash filters	1
3300	155969	155969	51-8031.00	47101536	clarifiers	105
3301	155980	155980	51-8031.00	41104008	emissions monitoring systems	2
3302	155990	155990	51-8031.00	47101529	incinerators	8
3303	155994	155994	51-8031.00	47101533	lift stations	58
3304	156004	156004	51-8031.00	40151523	positive displacement pumps	16
3305	156008	156008	51-8031.00	40161702	scrubbers	158
3306	156025	156025	51-8031.00	47101521	vacuum filters	2
3307	156026	156026	51-8031.00	31251505	valve actuators	9
3308	156042	156042	51-8091.00	40101701	air conditioning systems	777
3309	156052	156052	51-8091.00	40151612	centrifugal compressors	32
3310	156057	156057	51-8091.00	47101523	collectors	1156
3311	156064	156064	51-8091.00	43211901	display screens	4
3312	156070	156070	51-8091.00	24111809	hoppers	276
3313	156085	156085	51-8091.00	40151606	reciprocating compressors	22
3314	156088	156088	51-8091.00	24131506	refrigeration systems	302
3315	156091	156091	51-8091.00	26131611	silencers	6
3316	156093	156093	51-8091.00	40142007	steam hoses	2
3317	156117	156117	51-8092.00	40151532	gas pumps	1
3318	156119	156119	51-8092.00	26131504	glycol dehydration systems	1
3319	156151	156151	51-8093.00	41111604	gauge lines	1
3320	156177	156177	51-8093.00	25101936	vacuum trucks	18
3321	156227	156227	51-8099.01	21102005	milling equipment	45
3322	156235	156235	51-8099.01	24101714	pneumatic conveyor systems	2
3323	156240	156240	51-8099.01	41104204	reverse osmosis equipment	3
3324	156250	156250	51-8099.01	41104812	stripper columns	1
3325	156254	156254	51-8099.01	41103307	vacuum systems	121
3326	156329	156329	51-8099.03	43232605	energy analysis software	2
3327	156402	156402	51-9011.00	23151804	chemical reactors	20
3328	156410	156410	51-9011.00	41102705	crystallizers	10
3329	156413	156413	51-9011.00	41104802	distillers	10
3330	156421	156421	51-9011.00	41104811	fractionators	11
3331	156423	156423	51-9011.00	23111507	gas expanders	2
3332	156447	156447	51-9011.00	39121015	reactors	87
3333	156450	156450	51-9011.00	23111507	recovery units	31
3334	156455	156455	51-9011.00	41103813	rotating equipment	592
3335	156463	156463	51-9011.00	23201201	spray dryers	5
3336	156512	156512	51-9021.00	41111516	belt scales	10
3337	156562	156562	51-9022.00	27112704	finishers	47
3338	156589	156589	51-9023.00	24101505	pallet movers	1
3339	156634	156634	51-9031.00	41111604	rules	26876
3340	156649	156649	51-9032.00	23101505	boring mills	64
3341	156692	156692	51-9041.00	40101834	burners	86
3342	156698	156698	51-9041.00	23151606	forming machines	22
3343	156737	156737	51-9051.00	24101501	moving carts	4
3344	156744	156744	51-9051.00	22101529	skid steers	106
3345	156772	156772	51-9061.00	41113635	digital resistance meters	1
3346	156816	156816	51-9061.00	41111604	pi tapes	1
3347	156826	156826	51-9061.00	41113635	resistivity meters	1
3348	156841	156841	51-9061.00	43232604	computer assisted design software	2
3349	156854	156854	51-9061.00	43232111	label inspection systems	1
3350	156892	156892	51-9071.01	54101702	chasing tools	7
3351	156901	156901	51-9071.01	41111623	digital gauges	1
3352	156920	156920	51-9071.01	27111944	hand files	2
3353	156929	156929	51-9071.01	39111806	light boxes	7
3354	156933	156933	51-9071.01	23251810	metal stamping dies	8
3355	156961	156961	51-9071.01	54101703	rolling mills	34
3356	156969	156969	51-9071.01	27112105	soldering tweezers	3
3357	156972	156972	51-9071.01	47121805	steam cleaners	18
3358	157003	157003	51-9071.06	41111502	digital balances	1
3359	157034	157034	51-9071.06	27111508	ring saws	10
3360	157047	157047	51-9071.06	43231601	business accounting software	22
3361	157061	157061	51-9071.07	27111956	burnishers	88
3362	157080	157080	51-9071.07	41114614	gold testers	2
3363	157108	157108	51-9071.07	27112707	routing machines	1
3364	157113	157113	51-9071.07	27112804	stamping dies	38
3365	157144	157144	51-9081.00	42152211	conventional lathes	4
3366	157192	157192	51-9081.00	42151664	diamond wheels	1
3367	157219	157219	51-9081.00	27131526	pneumatic presses	3
3368	157270	157270	51-9082.00	23251501	bending brakes	3
3369	157277	157277	51-9082.00	23101508	cutting wheels	1
3370	157348	157348	51-9083.00	42183040	cutting pliers	1
3371	157443	157443	51-9111.00	30191505	step stools	9
3372	157460	157460	51-9121.00	31211905	automated paint mixing equipment	1
3373	157461	157461	51-9121.00	27131502	compressed air systems	329
3374	157466	157466	51-9121.00	24101504	handcarts	3
3375	157552	157552	51-9123.00	45101607	exposure units	22
3376	157573	157573	51-9123.00	45101506	screen printing press	2
3377	157574	157574	51-9123.00	47131605	scrub brushes	1
3378	157597	157597	51-9141.00	46181512	clean room suits	3
3379	157626	157626	51-9141.00	46181802	safety eyewear	5
3380	157644	157644	51-9141.00	27131615	vacuum wands	1
3381	157658	157658	51-9141.00	43232402	national instruments teststand	7
3382	157680	157680	51-9151.00	45101707	film plates	2
3383	157683	157683	51-9151.00	45101602	film winders	1
3384	157710	157710	51-9151.00	45101512	solid ink printers	1
3385	157730	157730	51-9151.00	43232102	phase one capture one	1
3386	157759	157759	51-9191.00	24111810	pressure tanks	1
3387	157777	157777	51-9192.00	24101749	conveyor systems	265
3388	157781	157781	51-9192.00	27112903	foamers	2
3389	157845	157845	51-9193.00	41113631	ohm meters	12
3390	157846	157846	51-9193.00	25174002	oil coolers	1
3391	157848	157848	51-9193.00	40151524	oil pumps	18
3392	157856	157856	51-9193.00	40141606	pressure relief valves	2
3393	157861	157861	51-9193.00	40151607	refrigerant compressors	5
3394	157864	157864	51-9193.00	40151609	rotary screw compressors	12
3395	157867	157867	51-9193.00	40101802	scraped surface heat exchangers	1
3396	157870	157870	51-9193.00	24131603	spiral freezers	5
3397	157873	157873	51-9193.00	40101801	thermal fluid systems	2
3398	157921	157921	51-9194.00	24102006	work tables	9
3399	157990	157990	51-9195.04	27111514	glass lathes	3
3400	157996	157996	51-9195.04	40101831	induction heaters	2
3401	158020	158020	51-9195.05	40101502	air cleaners	2
3402	158091	158091	51-9195.07	23151501	extrusion blow molding machines	3
3403	158105	158105	51-9195.07	23181505	rotary dryers	3
3404	158132	158132	51-9196.00	44102109	mailing machines	7
3405	158163	158163	51-9197.00	23151509	curing presses	1
3406	158168	158168	51-9197.00	23151506	mechanical presses	6
3407	158176	158176	51-9197.00	41103313	steel rods	1
3408	158253	158253	51-9199.01	24102108	material compactors	1
3409	158353	158353	53-1021.01	23151602	granulators	11
3410	158389	158389	53-1031.00	25181706	refrigerated trailers	25
3411	158390	158390	53-1031.00	24101701	roller beds	1
3412	158405	158405	53-1031.00	43231506	fleet management systems	5
3413	158428	158428	53-1031.00	43231506	xata xatanet	1
3414	158464	158464	53-2011.00	25202501	hydraulic actuators	8
3415	158465	158465	53-2011.00	25202501	hydraulic control systems	6
3416	158481	158481	53-2011.00	25202702	pneumatics systems	13
3417	158577	158577	53-2012.00	25202201	power brake systems	4
3418	158596	158596	53-2012.00	43232607	flight simulation software	2
3419	158608	158608	53-2012.00	43232402	standard generalized markup language sgml	2
3420	158652	158652	53-2022.00	22101803	bucket lifts	1
3421	158657	158657	53-2022.00	25101701	fire vehicles	4
3422	158668	158668	53-2022.00	22101531	snow removal equipment	19
3423	158694	158694	53-2031.00	25202601	cabin management systems	1
3424	158721	158721	53-2031.00	48102106	refrigeration units	638
3425	158728	158728	53-2031.00	48102106	storage compartments	2
3426	158750	158750	53-3011.00	42171611	patient stretchers	1
3427	158770	158770	53-3021.00	25101502	passenger buses	7
3428	158779	158779	53-3021.00	24101604	wheelchair lifts	243
3429	158836	158836	53-3032.00	24101604	handlifts	2
3430	158839	158839	53-3032.00	24101604	johnson bars	2
3431	158846	158846	53-3032.00	25181701	pup trailers	3
3432	158847	158847	53-3032.00	25101609	refuse collection trucks	1
3433	158868	158868	53-3032.00	43231506	peoplenet	24
3434	158880	158880	53-3033.00	24101604	truck lift gates	8
3435	158898	158898	53-3041.00	43211506	communications computers	11
3436	158901	158901	53-3041.00	25101506	limousines	23
3437	158955	158955	53-4011.00	25172110	warning horns	13
3438	158965	158965	53-4012.00	39121601	circuit breakers	136
3439	158970	158970	53-4012.00	26111601	diesel powered generators	4
3440	158994	158994	53-4012.00	46181604	steel toe boots	569
3441	159005	159005	53-4013.00	25121714	automatic switches	1
3442	159016	159016	53-4013.00	25171703	hand wheels	1
3443	159053	159053	53-4013.00	27111714	wrench sets	1
3444	159066	159066	53-4021.00	30191502	dock boards	3
3445	159093	159093	53-4031.00	24101807	bridge plates	1
3446	159119	159119	53-4031.00	43231511	positive train control ptc systems	1
3447	159136	159136	53-4041.00	25121605	trolleys	1
3448	159161	159161	53-5011.00	26111604	emergency generators	28
3449	159165	159165	53-5011.00	27113103	fids	1
3450	159174	159174	53-5011.00	41111918	gyrocompasses	10
3451	159186	159186	53-5011.00	25111601	lifeboats	25
3452	159201	159201	53-5011.00	30191501	pilot ladders	16
3453	159216	159216	53-5011.00	46161503	semaphores	3
3454	159269	159269	53-5021.01	25173108	global navigation satellite system gnss	1
3455	159277	159277	53-5021.01	25173108	integrated bridge systems	2
3456	159326	159326	53-5021.01	25173108	voyage management systems vms	2
3457	159415	159415	53-5021.02	46161503	signal lights	1
3458	159433	159433	53-5021.03	25111505	chemical tankers	2
3459	159435	159435	53-5021.03	25111509	cruise ships	99
3460	159441	159441	53-5021.03	25111508	ferries	46
3461	159479	159479	53-5022.00	25111927	booms	128
3462	159506	159506	53-5022.00	40101601	forced draft blowers	1
3463	159518	159518	53-5022.00	39121621	lightning protection systems	5
3464	159529	159529	53-5022.00	25111904	oars	3
3465	159534	159534	53-5022.00	41115201	radar systems	25
3466	159563	159563	53-5022.00	43232605	radar software	1
3467	159575	159575	53-5031.00	27111705	box wrenches	2
3468	159607	159607	53-5031.00	46191608	fire suppression systems	50
3469	159612	159612	53-5031.00	40151532	fuel pumps	116
3470	159615	159615	53-5031.00	26101506	gas turbine engines	26
3471	159671	159671	53-5031.00	27112125	wrench pliers	6
3472	159683	159683	53-6011.00	31151703	cable lines	5
3473	159687	159687	53-6011.00	46182306	fall protection equipment	8
3474	159695	159695	53-6011.00	46171604	intrusion alarms	2
3475	159702	159702	53-6011.00	25101503	motor vehicles	5669
3476	159713	159713	53-6011.00	22101710	snow plows	16
3477	159748	159748	53-6021.00	43211720	pay stations	1
3478	159793	159793	53-6031.00	25101602	tow trucks	4
3479	159806	159806	53-6041.00	46161520	dynamic message signs	1
3480	159815	159815	53-6041.00	46161504	ramp meters	1
3481	159848	159848	53-6051.01	25191503	maintenance tracking software	1
3482	159853	159853	53-6051.01	41113637	output meters	1
3483	159918	159918	53-6051.07	43232306	aspen	1314
3484	159966	159966	53-6061.00	46161504	parking signs	2
3485	159971	159971	53-6061.00	31162108	tie downs	2
3486	159983	159983	53-7011.00	25101503	automobiles	3410
3487	159991	159991	53-7011.00	24101601	elevator systems	5
3488	160010	160010	53-7011.00	24101629	scoops	10
3489	160013	160013	53-7011.00	42143605	strapping tools	4
3490	160018	160018	53-7011.00	43232608	control system software	12
3491	160023	160023	53-7011.00	43232608	sortation software	1
3492	160039	160039	53-7021.00	31162605	clips	593
3493	160042	160042	53-7021.00	24101620	crawler cranes	10
3494	160127	160127	53-7031.00	41103320	density meters	1
3495	160144	160144	53-7031.00	25111603	rescue boats	56
3496	160187	160187	53-7032.00	25101601	rock trucks	2
3497	160201	160201	53-7032.00	43232608	machine control systems	57
3498	160254	160254	53-7051.00	23152901	banding equipment	6
3499	160271	160271	53-7051.00	24101603	forktrucks	2
3500	160300	160300	53-7051.00	25181704	tank trailers	37
3501	160381	160381	53-7062.00	43232306	oracle	44619
3502	160389	160389	53-7063.00	23101529	folder gluers	3
3503	160390	160390	53-7063.00	23101506	grinder machines	3
3504	160392	160392	53-7063.00	44102404	label applicators	2
3505	160402	160402	53-7063.00	44102305	strappers	1
3506	160421	160421	53-7064.00	23152902	heat sealers	3
